age,salary,study_hours,internet_access,experience,purchased
42,85209,3.05,1,14,1
50,84025,8.22,0,13,1
44,110405,5.14,1,18,1
19,22370,2.05,1,0,0
26,51867,0.9,1,2,0
50,93758,4.9,1,15,1
36,127010,1.01,1,17,1
22,59256,4.4,1,4,0
37,51281,2.15,1,8,0
41,99825,3.28,1,12,0
48,53333,6.04,1,8,1
21,36317,6.25,1,3,0
49,85306,2.57,0,8,0
52,55488,1.32,0,6,0
31,76904,7.64,1,13,1
53,96938,6.03,1,16,0
23,27492,7.51,1,2,0
34,33753,7.2,0,5,0
35,61059,0.6,1,7,1
25,34558,4.17,0,6,0
29,53253,7.33,0,2,1
34,37270,5.11,1,0,0
48,65774,2.47,0,11,0
18,40495,5.33,1,0,0
28,58957,8.04,0,7,0
59,25298,1.58,1,2,0
33,48777,7.71,0,3,0
54,80442,0.84,0,12,0
45,108298,5.28,0,16,1
26,44543,4.32,1,7,0
25,69527,5.37,0,5,0
42,87407,1.78,0,11,0
27,43260,6.66,0,4,0
57,87026,2.38,0,13,0
20,28546,7.86,1,1,0
40,29038,7.99,1,0,0
40,116772,5.49,0,14,1
21,49688,0.33,1,2,0
40,30235,1.19,1,0,0
26,51750,0.35,0,4,0
21,27046,4.26,1,2,0
51,64697,7.27,1,9,1
56,79704,5.03,1,13,1
35,72791,2.96,1,9,0
51,25848,7.77,1,0,1
51,62815,2.28,1,7,1
59,83487,3.34,1,10,1
20,36886,1.63,0,1,0
36,90190,3.3,1,17,1
51,54656,3.35,1,4,0
43,70930,6.93,1,7,1
52,84640,0.72,1,14,1
58,59043,6.38,1,4,1
60,29515,7.27,1,1,0
48,54285,1.08,1,2,0
60,32221,8.94,0,1,0
44,97642,6.61,1,20,1
20,21675,3.79,1,0,0
54,102797,6.87,0,17,1
29,53043,4.01,1,1,0
40,51609,7.06,0,3,1
34,70492,6.1,1,13,1
33,61210,5.21,1,5,0
34,85728,0.28,1,14,1
32,71973,4.39,0,14,0
43,118657,3.62,0,18,1
19,19786,0.85,1,0,0
34,22934,2.38,1,0,0
18,31845,6.74,1,0,0
47,44917,7.72,1,0,0
49,70158,1.33,1,9,0
47,78402,8.54,1,6,1
59,53631,1.76,1,9,0
21,37336,1.83,1,3,1
59,120472,2.02,1,20,1
49,66961,1.78,0,7,0
52,58790,9.86,1,8,1
18,48357,4.69,1,0,0
36,102249,0.81,1,17,1
50,43041,8.05,0,3,0
36,112110,0.33,1,17,1
53,41366,9.45,1,4,0
44,78558,2.87,0,13,0
30,36895,2.71,1,6,0
44,71385,4.75,0,13,0
31,85354,8.44,1,11,1
41,35031,6.15,1,4,0
52,91359,4.26,0,19,1
36,117111,9.95,0,17,1
42,43579,2.97,1,1,0
28,22501,7.66,1,0,0
26,60364,0.57,1,5,0
23,39953,9.62,1,5,0
53,49032,0.28,1,7,1
54,110606,7.29,1,15,1
46,108445,7.96,1,20,1
26,43206,9.5,1,1,0
50,57625,7.88,0,6,0
40,112697,4.66,1,18,1
32,45944,0.48,0,5,0
28,40097,1.8,1,1,0
40,65858,8.15,1,7,1
43,26438,1.16,1,2,0
18,34093,6.07,1,0,0
47,41453,6.89,1,2,0
34,77508,4.69,0,10,0
58,62309,1.69,1,3,0
40,45195,8.82,0,5,0
53,60462,9.21,1,9,1
58,113942,7.83,0,17,1
22,22415,4.64,1,0,0
52,44405,2.59,1,9,1
26,29273,0.97,1,3,0
21,33585,8.3,1,1,0
24,66362,8.75,1,6,1
18,22841,9.35,1,0,0
33,73517,5.46,1,15,0
42,41041,4.29,1,5,0
23,55120,9.17,1,5,1
55,69321,0.58,1,6,0
31,76747,2.19,1,7,0
54,48553,8.0,1,2,0
28,35573,0.61,1,4,0
18,44869,2.48,1,0,0
59,101157,9.43,1,15,1
18,30146,8.82,1,0,0
53,100015,0.78,1,13,1
25,42632,4.77,0,4,1
49,64834,0.26,1,8,0
50,82626,1.99,0,8,1
25,49572,1.73,1,7,0
31,65547,7.36,0,10,0
41,81296,9.42,1,11,1
58,87008,5.69,1,18,1
46,91863,0.23,0,11,0
42,80124,8.14,1,8,1
23,30208,8.05,1,3,0
18,38389,9.15,1,0,0
40,55317,0.07,1,2,0
58,25910,5.9,1,2,0
50,29843,4.6,1,1,0
31,86045,3.05,1,11,1
45,81568,1.6,1,16,1
46,38601,6.35,1,4,0
60,96180,1.42,1,15,1
57,94677,3.26,0,14,1
40,98317,1.13,1,17,1
55,52100,5.68,1,8,0
60,44271,3.95,0,5,0
27,51807,9.54,1,6,1
44,93885,2.21,1,14,1
25,17774,8.03,1,0,0
21,57268,1.84,1,2,0
38,34569,6.05,1,0,0
38,59855,6.56,1,3,0
47,105652,6.86,1,16,1
30,32217,4.53,1,4,0
20,43726,8.69,1,2,0
37,41045,9.84,1,4,1
53,89993,1.0,0,14,0
57,90314,4.66,1,17,1
22,35012,2.65,1,4,0
39,105137,6.43,1,19,1
19,42800,5.15,0,1,0
42,31756,1.41,1,3,0
57,89193,2.14,1,20,0
41,96022,4.57,0,14,1
22,28213,4.99,1,1,0
33,43695,8.66,1,4,0
32,42365,2.24,1,0,0
30,55527,3.53,1,5,0
28,57388,2.65,1,6,0
33,20832,6.65,1,1,0
35,39067,8.95,0,5,0
42,102699,9.16,1,12,0
55,96241,0.23,1,15,1
57,97729,8.36,1,13,1
21,59202,8.93,0,3,0
38,37420,1.57,1,5,0
28,75000,4.45,1,9,1
51,92541,4.65,0,14,1
47,67770,6.26,1,9,1
21,42503,8.2,0,1,0
31,39887,5.24,1,2,0
28,57669,6.61,1,8,1
21,52625,6.35,1,2,0
43,125677,7.67,1,17,1
20,42343,0.02,1,1,0
54,74879,4.26,1,7,1
55,91911,1.79,0,20,1
58,48634,7.35,0,7,0
21,43827,6.91,1,2,0
43,81888,4.59,1,9,1
56,50117,9.04,1,7,1
59,53221,7.22,1,6,1
59,49051,8.91,1,5,1
28,51658,8.63,0,6,1
28,50636,1.54,1,6,0
55,132027,2.25,1,18,1
55,94383,9.12,1,13,1
37,86489,2.89,1,17,1
43,20116,3.05,1,0,0
55,82044,5.51,1,14,1
29,90535,2.99,1,11,1
46,92353,0.4,0,19,1
31,59600,2.21,1,7,0
42,93626,5.23,1,11,1
59,22499,8.69,0,0,0
59,80905,5.45,1,9,1
56,88198,9.15,1,16,1
43,141065,7.97,1,19,1
27,43110,1.77,1,3,0
31,76197,5.4,1,13,1
22,40622,3.1,1,1,0
39,39097,2.02,1,0,0
28,70737,5.24,1,5,0
46,120447,7.45,0,16,1
24,60683,7.63,1,6,0
35,57159,3.51,0,7,0
48,126143,9.11,1,20,1
60,58423,7.64,0,8,0
37,56047,2.99,1,12,0
52,80574,1.97,1,15,1
24,55575,7.85,1,3,0
47,39839,5.43,0,0,0
21,45893,3.85,0,0,0
47,103755,6.46,1,17,1
47,54476,2.63,1,4,0
47,73708,7.57,1,11,1
35,74488,1.91,1,9,0
60,108782,8.82,0,17,1
27,55683,2.53,1,6,0
31,21167,1.49,0,1,0
53,104489,2.38,0,19,1
40,72186,0.17,0,15,0
29,73398,3.15,1,7,0
29,79607,7.48,1,8,1
51,82088,6.53,1,15,1
43,96654,3.92,1,11,1
23,35661,5.54,1,5,0
54,72675,6.86,0,7,0
32,69711,3.09,0,11,0
59,67483,4.87,1,5,0
56,42029,0.67,1,0,0
36,101386,2.63,1,13,1
57,39963,3.1,1,6,0
40,71312,6.44,1,14,1
53,43824,8.96,1,0,0
30,38377,3.66,1,6,0
48,86757,7.14,1,20,0
54,67957,5.44,1,10,1
43,104690,7.48,1,17,1
60,65022,6.39,0,10,0
35,98564,2.89,0,12,0
50,94735,0.51,1,18,1
57,76368,3.27,1,11,0
49,37944,1.35,0,1,0
21,31647,5.79,0,1,0
58,68419,2.84,0,6,0
36,98092,1.84,1,13,1
24,18897,4.12,1,0,0
52,116817,2.04,1,19,1
43,74450,4.83,1,6,1
40,113040,6.33,1,14,1
51,112612,1.96,1,20,1
24,39721,8.64,1,0,0
28,56619,7.02,1,3,0
25,33608,9.15,1,3,0
30,82838,3.87,1,9,1
49,108410,2.19,1,15,1
58,40545,5.95,0,5,0
51,56892,6.62,0,7,0
35,67485,8.8,1,6,1
32,38180,4.31,1,3,0
60,59746,5.15,1,4,0
41,38579,4.26,1,1,0
38,86467,9.18,1,17,1
35,40976,0.82,1,3,0
31,36922,8.85,1,5,0
36,92526,0.68,1,11,1
30,18910,2.85,0,0,0
33,98571,3.16,1,11,1
19,34738,3.72,1,0,0
51,117586,7.56,1,18,1
43,124518,9.21,0,18,1
39,106577,0.55,1,15,1
37,94194,3.48,1,10,1
46,39180,2.41,0,3,0
35,43029,3.47,1,3,0
46,86542,4.18,0,14,1
59,57341,9.17,1,5,1
44,95659,3.03,1,20,1
52,30391,0.93,1,0,0
46,30870,5.77,1,3,0
23,27665,4.08,0,3,0
54,144059,9.23,1,19,1
42,46006,3.66,1,0,0
38,102511,9.43,0,16,1
48,47765,3.7,1,3,0
57,45106,0.44,1,3,1
33,37690,6.73,0,3,0
31,56159,2.61,1,3,1
23,30626,1.55,0,1,0
28,63690,4.08,0,6,0
44,53152,9.01,1,3,1
55,90550,3.5,1,12,0
22,47625,1.6,1,4,1
32,43346,6.5,1,9,0
55,108906,8.51,1,18,1
33,73454,8.79,1,9,1
35,49602,0.75,1,8,1
50,85801,3.22,0,20,1
52,112287,1.43,1,15,1
41,36480,9.37,1,5,1
52,42189,5.54,1,1,0
24,28194,5.53,0,3,0
31,72883,1.97,1,11,0
47,63224,7.83,1,8,1
41,68555,4.23,0,10,0
32,53433,6.83,1,7,1
30,106870,0.37,1,12,1
36,57955,9.47,1,11,0
46,27394,6.62,1,2,0
39,57208,9.56,1,8,1
19,42191,6.25,0,0,0
56,67013,3.05,0,8,0
30,62996,7.99,1,6,1
53,110450,5.22,0,19,0
55,52980,2.14,1,3,0
35,99275,8.96,1,14,1
32,53747,7.06,1,6,0
52,119491,5.49,0,19,1
34,65556,6.01,1,8,1
30,75345,4.98,1,12,1
39,84186,8.58,1,10,1
57,52917,8.75,1,1,1
38,36995,9.46,1,1,0
43,52320,8.89,1,8,1
21,50103,1.5,0,1,0
24,45368,0.03,1,0,0
27,52237,2.11,0,5,0
32,47330,9.65,1,4,0
43,131341,7.1,1,19,1
33,58586,1.47,1,8,0
57,97893,2.74,1,15,1
51,66931,6.75,1,6,1
34,55602,4.6,1,10,0
55,51066,4.54,1,7,0
33,47684,0.51,1,2,0
51,115592,8.58,1,19,1
46,98414,4.14,1,13,1
35,99846,0.83,1,16,1
28,30428,0.19,1,1,0
29,37670,8.79,1,0,0
54,55094,5.74,1,11,1
19,26648,7.24,1,0,0
35,95680,5.29,0,15,1
55,39587,5.79,0,1,0
50,118021,8.79,1,14,1
26,62939,4.14,1,7,0
32,54166,0.17,1,2,0
45,39465,4.02,0,5,0
25,43642,1.75,1,7,0
53,49749,2.7,1,7,0
56,74390,3.78,0,10,0
25,74885,8.81,1,7,1
59,104874,0.21,1,15,0
36,94296,4.17,1,15,1
21,27086,2.35,0,1,0
44,36002,9.69,1,0,0
30,53886,3.15,1,3,0
55,116560,4.64,1,18,1
38,47190,0.68,1,8,0
43,49939,3.68,1,0,1
40,115916,1.96,1,16,1
47,49072,8.47,0,3,0
48,55895,8.02,0,4,1
48,72159,2.28,1,7,0
33,39938,9.42,1,3,0
59,43739,3.48,0,6,0
58,57854,8.4,1,6,0
24,67329,6.55,1,6,1
34,35534,4.0,1,5,0
41,59345,7.79,0,10,0
37,44295,6.63,0,6,0
56,37369,1.31,1,5,0
44,40276,0.4,1,1,1
19,20192,6.01,0,0,1
18,41590,2.78,1,0,0
51,68032,9.77,1,10,1
44,39858,9.54,1,5,1
54,70683,9.88,0,13,1
23,36838,9.36,1,2,0
55,84052,0.9,1,17,1
44,131764,5.4,1,19,1
33,53517,6.18,1,7,0
52,44308,9.32,1,1,0
44,64193,3.42,1,7,0
52,70675,7.02,1,14,1
53,49371,9.77,1,6,1
55,30577,8.2,1,0,0
45,22983,1.1,1,1,0
20,46859,6.99,1,2,0
58,76478,1.49,1,19,1
48,88450,7.81,1,11,1
20,35150,9.88,1,2,0
55,28446,4.17,1,0,0
41,65843,1.36,1,9,0
43,103665,0.7,1,20,1
58,67840,5.83,1,8,1
45,83828,7.15,1,8,1
26,69571,1.22,1,8,0
54,75119,5.35,0,11,0
44,69602,5.78,1,12,0
20,54092,1.24,0,2,0
58,79508,9.68,1,9,0
45,84910,8.01,0,14,1
49,46119,9.55,0,3,0
52,49070,5.33,1,6,0
24,23216,4.93,1,1,0
24,32730,9.24,1,3,0
38,86796,2.65,0,13,0
49,56535,3.98,0,9,1
55,134105,4.15,1,19,1
37,60921,0.94,1,4,0
25,71537,5.8,1,7,1
21,39587,5.54,1,1,0
43,76559,8.79,1,18,1
32,68250,3.25,1,4,0
23,51126,0.94,1,5,1
49,60152,3.58,1,9,0
22,46649,2.35,1,4,0
23,57344,5.81,0,3,0
20,31584,1.04,1,2,0
46,27532,5.88,1,0,0
36,63273,1.23,1,7,0
27,52335,1.19,1,7,0
24,24172,4.98,1,0,0
18,24382,7.58,0,0,0
18,39527,3.01,1,0,0
34,55880,4.12,1,6,0
39,70227,6.62,0,8,0
53,34776,6.2,1,4,1
31,44971,1.71,0,3,0
23,46635,3.21,1,4,0
47,37342,9.01,1,1,0
50,62816,8.36,1,4,1
37,99776,7.89,0,16,1
33,44789,2.42,1,0,0
21,48893,1.06,0,0,0
51,78887,3.6,1,20,1
18,17649,3.89,1,0,0
30,88227,5.12,1,11,1
25,27545,4.36,1,1,1
39,82028,1.62,1,13,1
21,44453,2.26,0,0,0
51,84575,1.57,1,9,1
54,114553,3.45,0,16,1
40,42339,4.94,1,3,0
37,76562,6.72,0,12,1
41,134986,8.75,0,18,1
44,94587,4.32,0,14,0
30,75137,7.65,1,10,1
22,36788,4.44,0,0,0
33,39527,5.34,1,0,0
55,27729,2.76,1,2,0
46,52583,1.09,1,7,0
43,99929,0.3,1,17,1
39,73148,9.56,1,10,1
41,56612,5.84,1,10,0
30,64026,4.34,1,3,0
60,78561,9.65,1,13,1
38,109323,8.83,1,15,1
18,31245,7.07,1,0,0
21,24889,6.87,1,2,0
20,23869,0.87,1,0,0
40,98320,3.1,1,18,1
33,98351,4.32,0,15,1
30,63181,2.18,1,7,0
56,44803,5.95,1,0,0
48,79984,9.49,1,12,1
41,83147,5.81,1,15,1
32,58344,8.98,1,3,1
22,55702,4.36,0,4,0
39,63258,4.07,1,7,0
39,73914,7.22,1,10,0
28,62964,1.55,1,6,1
41,88615,4.82,1,15,1
27,51601,5.94,1,1,0
51,35079,3.97,1,3,0
28,51516,8.19,1,4,0
60,86503,7.66,0,12,1
46,48155,5.62,1,5,0
39,81063,9.75,1,16,1
50,107774,4.42,1,18,1
25,48094,4.36,1,2,0
49,69466,5.36,1,7,1
57,82617,9.15,0,8,1
40,123276,5.17,1,16,0
22,44662,4.06,1,1,0
48,52388,1.17,0,2,0
46,56728,7.52,1,9,1
23,34698,8.48,1,1,0
42,44872,5.01,1,3,0
42,37310,5.44,1,2,0
48,100150,8.91,0,16,1
31,61807,8.62,0,6,0
34,61133,5.86,1,6,0
33,88900,5.03,1,13,1
45,61551,3.48,0,5,1
26,37680,2.99,1,4,0
19,32227,0.06,1,0,1
21,31693,7.84,0,1,0
37,83550,6.99,1,12,1
58,60009,3.78,0,10,0
53,86969,5.08,1,20,1
54,80578,9.18,0,14,1
23,53803,2.91,0,5,0
18,45046,7.87,1,0,0
20,21221,0.06,1,1,0
54,89999,2.9,1,11,1
59,42531,2.69,1,5,0
20,38783,6.9,1,2,1
60,82188,8.62,1,10,1
50,44450,7.63,1,7,1
32,62810,9.41,1,10,1
21,49360,5.06,1,3,0
32,76935,5.0,1,8,1
24,53280,4.88,1,3,0
21,27769,9.31,0,2,0
20,28806,2.16,0,0,0
40,100507,5.46,1,17,1
31,70435,6.5,1,8,1
23,50942,6.2,1,1,0
50,126043,4.14,1,18,0
26,48420,7.37,1,6,0
29,40108,5.9,1,1,1
52,76489,0.78,1,11,0
48,60365,1.01,1,8,0
20,46938,5.36,1,2,0
53,52677,5.34,1,11,1
30,28939,7.7,1,1,0
30,48587,5.25,1,2,0
51,39696,6.27,1,2,0
38,70674,1.69,1,7,0
51,47551,5.24,0,5,0
59,92034,9.25,0,15,1
60,133212,9.68,1,19,0
45,121798,3.33,0,18,1
52,38859,9.04,1,0,0
31,67342,1.59,0,6,0
35,83954,4.31,1,13,1
36,41185,4.37,1,0,0
36,57041,8.99,1,10,1
50,36422,2.88,0,4,0
52,86156,2.13,1,13,1
37,51660,2.44,0,5,0
46,63655,8.56,1,8,0
25,51457,1.51,0,2,0
42,98102,6.96,0,13,1
34,106845,6.86,1,16,1
18,27983,7.79,1,0,0
55,46870,1.14,1,6,0
47,116825,7.32,1,17,1
45,59923,8.35,1,13,1
50,22889,0.39,1,1,0
30,63009,5.41,1,5,0
41,81563,8.34,1,19,1
54,45778,1.39,1,1,0
39,98695,8.99,1,17,1
30,73437,9.84,0,12,1
57,56163,2.12,1,2,0
29,51686,6.71,1,6,0
58,101590,6.1,1,17,1
24,55452,9.52,1,4,1
53,56785,3.55,1,8,0
46,40797,4.62,1,2,0
46,110592,1.18,0,19,1
43,70330,7.37,0,11,1
44,104942,2.14,1,17,1
41,93724,6.22,1,16,1
48,31025,2.75,0,0,0
24,36249,6.59,0,4,0
34,43263,2.5,0,5,0
50,46161,5.23,1,4,0
51,42032,9.46,1,4,1
35,67934,1.33,1,13,1
58,88973,0.92,1,17,1
22,54537,5.34,1,4,0
18,26551,9.05,1,0,0
24,35174,1.8,1,5,0
51,94987,9.14,1,11,1
20,46286,6.96,0,0,0
53,64743,5.64,1,12,1
52,100880,7.37,0,15,1
29,77927,6.2,1,10,1
32,79589,5.92,0,8,0
21,45948,0.71,1,3,0
50,62224,4.35,1,4,0
33,32509,9.9,1,1,0
46,67466,7.54,1,8,1
23,36721,7.2,1,0,0
54,56183,2.03,1,10,0
40,74401,2.23,0,11,0
30,41497,8.61,1,3,0
18,21664,9.5,1,0,0
29,40040,8.21,1,2,0
44,29343,5.61,1,4,0
42,45958,2.45,1,6,0
39,68805,9.91,0,10,1
51,106318,4.3,1,17,1
35,83849,4.85,1,11,1
58,42780,9.73,1,5,1
33,46629,9.75,1,0,0
46,61170,6.79,1,7,1
47,112719,9.53,1,16,1
47,143826,7.71,1,19,1
37,42342,6.52,1,3,0
39,83571,7.19,1,16,1
59,47667,9.08,1,4,1
51,71248,2.63,0,8,0
21,28157,2.58,1,0,0
48,112601,5.59,1,15,1
31,76398,3.55,0,9,0
25,68508,7.55,1,6,1
54,78901,1.51,1,12,1
22,20081,6.1,0,0,0
25,28529,0.95,0,3,0
28,33014,0.32,1,4,0
46,127530,4.67,0,19,1
38,46763,8.04,1,3,0
56,50626,6.43,1,8,1
30,22371,4.74,1,0,0
36,41420,4.76,1,4,0
20,51148,6.11,1,1,0
51,24970,7.85,0,2,0
55,114015,3.53,1,20,1
36,54340,2.76,1,9,0
49,86526,9.69,1,15,1
53,107598,3.94,1,20,1
56,104150,2.19,1,20,1
31,19117,6.04,0,0,0
24,31408,5.24,1,1,0
37,35513,8.28,1,3,0
49,114559,5.45,1,14,1
48,27724,4.27,0,0,0
39,116218,9.41,1,20,1
22,33029,9.68,0,3,0
48,108079,2.19,1,20,1
32,77378,3.99,0,8,0
34,84170,1.03,1,15,1
54,64292,4.47,0,4,0
36,64873,2.23,1,8,0
27,41503,9.39,1,3,0
51,48873,4.36,1,7,0
42,69612,9.36,1,13,1
54,73527,6.63,1,14,1
45,54877,8.72,1,5,1
32,71253,7.9,0,8,0
37,57240,7.26,0,9,0
30,50257,1.82,1,6,0
37,50540,2.1,1,8,0
60,83199,1.45,1,16,1
48,58653,0.49,1,9,0
35,30602,2.01,1,4,0
58,90795,9.37,1,18,1
45,62398,8.66,0,11,1
21,48079,5.67,0,0,0
41,51266,2.81,1,7,0
26,39025,4.21,0,3,0
49,77466,9.09,1,8,1
49,127200,1.27,1,17,1
56,91286,9.83,1,17,1
38,82650,9.29,1,9,0
59,43370,6.69,1,6,1
56,34165,2.36,0,5,0
44,87537,4.16,1,14,0
53,82743,3.36,1,9,1
25,31884,9.81,1,4,0
36,63156,2.99,1,15,1
46,74717,2.96,1,8,1
36,64908,8.11,1,5,1
22,41343,5.19,0,0,0
39,66802,7.5,1,10,1
52,71375,8.43,1,6,1
27,42981,2.04,1,0,0
32,64395,4.81,1,12,1
19,47764,0.02,0,0,0
59,33143,4.68,0,1,0
39,118317,8.26,1,19,1
52,93168,1.66,1,18,1
56,67345,5.5,1,11,1
36,84542,5.91,1,11,0
29,21524,4.46,1,0,0
51,56801,1.06,1,9,0
37,34759,2.33,1,0,0
24,52874,4.91,1,1,0
41,44799,8.51,1,2,0
20,17897,5.55,0,0,0
23,27680,4.24,1,1,0
50,31338,8.77,1,1,0
51,43658,8.94,0,4,1
50,93303,1.77,1,17,1
46,82972,8.74,1,15,1
40,32798,2.47,0,4,0
21,44073,5.82,1,0,0
22,46501,1.27,1,4,0
51,17701,5.71,0,0,0
33,117811,9.56,1,15,1
57,52220,9.07,0,7,0
60,54698,1.32,1,5,0
59,69294,1.26,1,10,1
20,42600,0.2,1,2,0
60,62218,6.95,0,11,0
59,86375,2.34,0,12,0
31,81940,9.45,1,8,0
50,63650,6.88,1,6,1
45,103676,4.99,1,17,1
58,19801,5.97,0,1,0
32,30019,1.83,0,3,0
21,42619,8.87,0,0,0
37,40887,6.4,1,1,0
42,96521,7.97,1,11,1
52,105319,8.96,1,13,1
56,51299,8.97,1,4,1
39,53541,9.23,1,7,1
52,81009,1.61,1,11,1
45,26115,5.47,1,2,0
27,54331,4.98,1,4,0
33,23563,7.76,1,1,0
40,93050,2.39,1,19,1
36,61821,6.81,1,6,1
18,25505,3.07,1,0,0
18,33204,7.57,0,0,0
43,107223,7.42,1,14,1
51,116156,4.69,1,16,1
19,47223,0.68,1,0,0
45,40747,9.88,1,1,0
37,73400,5.82,1,13,1
59,37276,3.3,1,3,0
44,49287,3.17,0,10,0
45,56782,4.65,1,5,1
48,76364,9.22,1,12,1
24,36931,5.77,0,2,0
25,57020,1.58,1,3,0
49,21227,8.53,0,0,0
28,39498,6.43,1,0,0
43,83568,7.73,1,8,1
42,80629,3.85,1,8,1
24,51907,6.76,1,1,0
37,62659,1.54,1,4,0
58,29411,1.09,1,3,0
47,87660,9.82,1,12,1
18,47302,9.22,1,0,0
35,112421,9.61,1,17,1
25,82329,9.23,1,7,0
46,97166,6.43,1,14,1
57,93135,5.94,1,13,1
39,127472,9.59,1,17,1
49,58207,7.86,1,4,1
57,63240,2.04,1,7,0
31,70777,9.96,1,7,1
19,18622,8.3,1,1,0
52,63668,3.9,0,10,1
24,55349,0.11,1,4,0
20,29473,3.33,1,1,0
32,67646,8.59,1,10,1
60,86744,2.84,1,16,1
51,101624,9.82,1,18,1
39,74024,9.27,1,8,1
35,58664,7.65,1,8,1
35,38385,6.63,1,0,0
51,82604,4.04,1,14,1
53,22280,9.85,1,0,0
56,62806,7.24,1,9,1
55,40020,1.23,0,4,0
54,121016,4.17,1,15,1
35,56501,1.08,1,8,1
60,87874,9.9,1,16,1
57,79313,3.12,1,8,1
46,91518,6.89,0,14,1
29,55091,4.78,1,5,0
35,51866,9.98,0,2,1
48,102719,6.63,1,17,1
32,48397,4.38,0,5,0
57,102064,5.15,1,14,1
47,51487,4.74,1,3,0
53,47549,7.39,1,4,0
45,92843,2.32,1,15,1
32,42777,5.53,0,0,0
60,110760,1.07,0,15,1
50,82253,1.09,1,20,1
19,51031,2.21,1,1,0
25,37752,1.46,1,6,0
50,97333,9.68,1,14,1
52,23750,0.86,1,0,0
35,73219,9.83,1,14,1
43,103974,2.32,1,16,1
38,73418,6.96,1,8,1
45,75620,6.67,0,13,1
37,79040,7.37,1,15,1
37,83149,1.64,0,12,0
21,25060,8.71,1,1,0
53,111585,5.92,1,16,1
51,134731,1.5,1,19,1
30,64925,4.98,1,5,0
48,44942,5.19,1,4,0
56,64439,4.67,1,9,1
24,56301,7.14,1,6,1
34,47761,0.42,0,3,0
59,45250,4.64,1,2,0
29,30596,7.6,1,1,0
47,44289,7.48,0,4,0
51,80669,6.59,1,7,1
39,126920,8.24,1,20,1
38,67565,5.71,1,6,1
26,28437,8.12,1,0,0
29,74810,7.63,1,6,1
34,81214,0.31,1,8,0
33,38617,1.14,1,4,0
22,47389,5.14,0,4,0
36,49672,2.94,1,1,0
45,85639,6.85,1,15,1
34,58887,4.47,1,4,0
39,50899,4.89,1,3,0
52,131909,5.31,1,19,1
32,46122,0.91,1,3,0
36,93728,5.88,1,13,1
43,54664,8.02,1,6,1
52,78241,2.72,1,10,1
60,52126,5.7,1,1,0
40,58017,8.91,1,4,1
27,15661,1.47,1,0,0
39,68682,4.66,0,5,0
28,89445,5.42,1,10,1
43,73041,2.1,0,9,0
18,48565,9.44,1,0,0
53,91878,1.86,0,15,1
38,42358,1.09,1,0,0
25,70446,9.62,1,7,1
37,113511,0.39,1,19,1
34,68693,8.42,1,7,1
32,86730,9.48,1,10,0
38,43210,8.62,0,1,1
18,23429,0.69,0,0,1
20,54015,9.76,1,1,1
48,48205,4.46,1,5,0
48,94844,0.38,1,11,1
38,104661,7.63,1,20,1
40,65098,8.3,0,4,0
34,66031,9.36,1,4,1
39,82045,1.31,1,13,1
39,83217,5.04,0,14,1
53,50775,6.34,1,4,1
25,35339,1.39,1,4,0
25,45512,0.97,1,6,0
31,55674,10.0,0,2,0
55,84271,5.97,1,11,1
41,16287,8.33,1,0,0
39,109752,9.61,1,18,0
32,74234,1.97,1,7,0
37,48077,0.95,1,6,0
44,59412,2.91,1,11,0
45,90426,9.8,0,13,1
39,66129,0.18,1,10,0
48,72508,6.2,0,14,1
26,45909,2.4,1,4,0
40,45510,8.38,0,2,0
22,53503,8.04,0,4,0
56,42392,7.01,1,0,1
34,89424,8.9,1,13,1
57,83365,5.4,1,10,1
22,33202,9.65,1,3,0
24,31695,5.03,1,2,0
25,38285,3.58,1,6,0
24,15931,0.38,0,0,0
39,95153,4.92,1,18,1
55,56067,4.12,0,4,0
38,78447,2.86,1,17,1
21,53695,5.9,1,3,0
49,92961,5.33,1,18,1
46,76838,4.83,0,12,0
47,92480,3.51,1,17,1
20,20316,4.32,0,1,0
22,51981,6.51,0,4,0
36,80061,8.19,1,10,1
25,41396,3.21,1,4,0
54,56580,8.34,1,3,1
48,62927,2.81,1,11,0
44,123078,4.86,1,18,0
30,43831,6.25,1,4,0
59,54659,8.69,1,4,0
23,60496,6.19,1,5,0
18,47809,9.77,0,0,0
47,17593,8.44,1,0,0
28,66295,3.67,1,9,0
58,30250,4.32,1,0,0
48,62784,4.66,1,10,1
33,59483,4.31,0,9,0
32,36737,3.76,1,2,0
22,63293,0.53,1,4,1
32,55850,3.62,1,8,0
18,41839,3.54,1,0,0
32,90170,6.61,1,14,1
53,67297,3.02,0,10,0
56,55828,4.51,1,5,0
25,71912,8.36,0,7,0
39,36617,6.41,1,0,0
44,76881,4.07,1,13,1
51,85211,7.26,1,12,1
47,113743,7.51,1,18,1
29,52512,3.88,1,5,0
19,27312,6.17,1,0,0
55,48743,8.34,0,2,0
39,53556,8.22,0,6,0
34,39749,2.95,0,5,0
52,58511,4.07,1,9,0
59,50537,2.24,1,9,0
40,43876,3.76,1,7,0
46,57804,5.24,1,5,0
46,60966,8.81,1,6,1
36,69581,9.66,1,5,1
34,31190,5.68,1,1,0
25,46162,8.95,1,2,0
24,17476,1.17,1,0,0
28,49942,1.19,1,5,0
20,25641,6.6,1,2,0
19,45239,7.49,0,1,0
36,37660,1.11,0,0,0
45,83329,6.94,0,11,0
45,71498,1.41,1,8,0
